Area Code,Date,Market,Market Size,Product,Product Length,Product Line,Product Combined,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Variance Column,Total Expenses,Order Date,Year,Month,Day,Day Name,Days Since Order,Month End Date,Customer Name,Clean Name,Trimmed Name,Proper Name,Hyphen Name,City,City Upper,City Lower,Location Combined,Full Location,Promo Code,Promo Check,Promo Missing Check,Full Product,,Display Today’s Date,Display Current Date and Time
937,41214,Central,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Ohio,Decaf,30,40,30,70,32,482,48,8,29,80,40,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Ohio, Central","LONDON, Ohio (Central Market)",,Blank,Missing,Leaves - Chamomile,,,
614,41214,Central,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Ohio,Decaf,30,50,40,80,36,862,52,10,30,88,38,22,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Ohio, Central","SYDNEY, Ohio (Central Market)",,Blank,Missing,Leaves - Lemon,,,
440,41214,Central,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Ohio,Regular,230,230,170,460,181,1283,182,50,107,363,133,75,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Ohio, Central","NEW YORK, Ohio (Central Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
419,41214,Central,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Ohio,Decaf,70,80,40,150,55,410,69,20,16,124,44,53,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Ohio, Central","DELHI, Ohio (Central Market)",,Blank,Missing,Beans - Decaf Espresso,,,
330,41214,Central,Major Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Ohio,Regular,50,80,50,130,59,411,79,19,33,138,58,46,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Ohio, Central","LONDON, Ohio (Central Market)",,Blank,Missing,Beans - Amaretto,,,
614,41214,Central,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Ohio,Regular,40,70,40,110,46,424,68,14,32,114,44,36,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Ohio, Central","SYDNEY, Ohio (Central Market)",,Blank,Missing,Beans - Colombian,,,
567,41214,Central,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Ohio,Decaf,50,70,10,120,52,509,73,47,-3,125,55,76,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Ohio, Central","NEW YORK, Ohio (Central Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
262,41214,Central,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Wisconsin,Regular,40,50,20,90,49,454,71,15,33,120,70,38,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Wisconsin, Central","DELHI, Wisconsin (Central Market)",,Blank,Missing,Leaves - Darjeeling,,,
715,41214,Central,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Wisconsin,Regular,50,70,0,120,61,613,86,55,2,147,77,84,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Wisconsin, Central","LONDON, Wisconsin (Central Market)",SAVE10,Not Blank,Avalable,Leaves - Earl Grey,,,
920,41214,Central,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Wisconsin,Decaf,50,80,50,130,53,321,88,16,48,141,61,40,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Wisconsin, Central","SYDNEY, Wisconsin (Central Market)",,Blank,Missing,Leaves - Chamomile,,,
262,41214,Central,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Wisconsin,Decaf,20,50,40,70,31,856,47,8,27,78,28,20,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Wisconsin, Central","NEW YORK, Wisconsin (Central Market)",,Blank,Missing,Leaves - Lemon,,,
920,41214,Central,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Wisconsin,Regular,90,110,70,200,75,1063,89,23,45,164,54,44,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Wisconsin, Central","DELHI, Wisconsin (Central Market)",,Blank,Missing,Beans - Caffe Mocha,,,
715,41214,Central,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Wisconsin,Decaf,20,40,30,60,22,570,30,7,11,52,12,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Wisconsin, Central","LONDON, Wisconsin (Central Market)",,Blank,Missing,Beans - Decaf Espresso,,,
262,41214,Central,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Wisconsin,Regular,50,60,20,110,54,391,67,20,14,121,61,53,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Wisconsin, Central","SYDNEY, Wisconsin (Central Market)",,Blank,Missing,Beans - Amaretto,,,
262,41214,Central,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Wisconsin,Regular,90,130,30,220,94,694,130,85,16,224,94,114,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Wisconsin, Central","NEW YORK, Wisconsin (Central Market)",SAVE10,Not Blank,Avalable,Beans - Colombian,,,
262,41214,Central,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Wisconsin,Decaf,70,100,60,170,77,557,103,25,51,180,80,52,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Wisconsin, Central","DELHI, Wisconsin (Central Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
959,41214,East,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Connecticut,Regular,50,80,60,130,54,885,78,15,51,132,52,27,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Connecticut, East","LONDON, Connecticut (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
203,41214,East,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Connecticut,Regular,30,60,40,90,36,809,54,10,33,90,30,21,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Connecticut, East","SYDNEY, Connecticut (East Market)",,Blank,Missing,Leaves - Green Tea,,,
860,41214,East,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Connecticut,Decaf,60,70,30,130,82,601,102,31,38,184,114,64,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Connecticut, East","NEW YORK, Connecticut (East Market)",,Blank,Missing,Leaves - Lemon,,,
475,41214,East,Small Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Connecticut,Decaf,50,50,30,100,69,1060,81,21,38,150,100,43,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Connecticut, East","DELHI, Connecticut (East Market)",,Blank,Missing,Leaves - Mint,,,
203,41214,East,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Connecticut,Regular,60,80,10,140,61,613,86,55,2,147,67,84,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Connecticut, East","LONDON, Connecticut (East Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
860,41214,East,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Connecticut,Decaf,50,70,40,120,53,380,71,17,26,124,54,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Connecticut, East","SYDNEY, Connecticut (East Market)",,Blank,Missing,Beans - Decaf Espresso,,,
203,41214,East,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Connecticut,Regular,110,180,130,290,130,1134,195,42,122,325,145,73,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Connecticut, East","NEW YORK, Connecticut (East Market)",,Blank,Missing,Beans - Colombian,,,
352,41214,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Florida,Regular,20,50,40,70,28,875,42,7,23,70,20,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
561,41214,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Florida,Regular,30,50,40,80,31,856,47,8,28,78,28,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",,Blank,Missing,Leaves - Green Tea,,,
561,41214,East,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Florida,Decaf,10,20,10,30,22,570,30,7,11,52,32,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Leaves - Chamomile,,,
407,41214,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Florida,Decaf,40,40,10,80,54,391,67,20,13,121,81,54,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
954,41214,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Florida,Decaf,50,60,30,110,75,1063,89,23,44,164,104,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Leaves - Mint,,,
754,41214,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Florida,Regular,90,120,20,210,94,694,130,85,15,224,104,115,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
561,41214,East,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,77,557,103,25,51,180,80,52,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Beans - Decaf Espresso,,,
754,41214,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Florida,Regular,70,100,60,170,78,798,119,25,63,197,97,56,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",,Blank,Missing,Beans - Colombian,,,
772,41214,East,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Florida,Decaf,90,130,90,220,102,666,143,31,89,245,115,54,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
339,41214,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Massachusetts,Regular,30,60,40,90,36,862,52,10,31,88,28,21,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Massachusetts, East","LONDON, Massachusetts (East Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
351,41214,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Massachusetts,Regular,30,50,40,80,32,482,48,8,29,80,30,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Massachusetts, East","SYDNEY, Massachusetts (East Market)",,Blank,Missing,Leaves - Green Tea,,,
617,41214,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Massachusetts,Decaf,40,50,20,90,55,410,69,20,15,124,74,54,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Massachusetts, East","NEW YORK, Massachusetts (East Market)",,Blank,Missing,Leaves - Lemon,,,
774,41214,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Massachusetts,Regular,50,60,0,110,52,554,68,47,-8,120,60,76,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Massachusetts, East","DELHI, Massachusetts (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
508,41214,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,Massachusetts,Regular,170,180,120,350,181,1283,182,50,108,363,183,74,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Massachusetts, East","LONDON, Massachusetts (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
978,41214,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Massachusetts,Regular,60,340,300,400,75,-3287,379,24,324,454,114,55,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Massachusetts, East","SYDNEY, Massachusetts (East Market)",,Blank,Missing,Beans - Colombian,,,
603,41214,East,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,15,848,24,4,8,39,9,16,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
603,41214,East,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New Hampshire,Regular,0,40,30,40,0,387,43,0,32,43,3,11,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,DELHI,DELHI,delhi,"DELHI, New Hampshire, East","DELHI, New Hampshire (East Market)",,Blank,Missing,Leaves - Green Tea,,,
603,41214,East,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,33,243,41,12,-4,74,44,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, New Hampshire, East","LONDON, New Hampshire (East Market)",,Blank,Missing,Leaves - Lemon,,,
603,41214,East,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New Hampshire,Regular,40,60,10,100,44,325,62,40,-8,106,46,70,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, New Hampshire, East","SYDNEY, New Hampshire (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
603,41214,East,Small Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New Hampshire,Regular,30,40,0,70,34,211,42,12,-3,76,36,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
603,41214,East,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Hampshire,Regular,30,60,30,90,43,452,66,14,20,109,49,46,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, New Hampshire, East","DELHI, New Hampshire (East Market)",,Blank,Missing,Beans - Colombian,,,
603,41214,East,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,New Hampshire,Regular,40,60,40,100,46,316,67,14,30,113,53,37,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,LoNDoN,LONDON,london,"LONDON, New Hampshire, East","LONDON, New Hampshire (East Market)",SAVE10,Not Blank,Avalable,Beans - Amaretto,,,
518,41214,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New York,Regular,80,120,90,200,81,984,117,22,84,198,78,33,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
315,41214,East,Major Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,New York,Regular,120,170,130,290,118,930,172,33,127,290,120,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",,Blank,Missing,Leaves - Earl Grey,,,
718,41214,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New York,Regular,50,70,50,120,50,589,73,14,47,123,53,26,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Leaves - Green Tea,,,
631,41214,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New York,Decaf,180,240,140,420,245,1704,331,93,204,576,336,127,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",,Blank,Missing,Leaves - Lemon,,,
914,41214,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,New York,Decaf,160,-50,-120,110,225,4742,-65,69,-156,160,210,91,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Leaves - Mint,,,
347,41214,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New York,Regular,110,-60,-190,50,121,3385,-60,109,-202,61,121,142,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
646,41214,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New York,Regular,200,460,390,660,211,933,464,59,381,675,215,83,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
347,41214,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,New York,Regular,220,340,230,560,249,2580,374,87,236,623,283,138,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",,Blank,Missing,Beans - Colombian,,,
225,41214,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Louisiana,Regular,50,80,60,130,47,834,68,13,44,115,35,24,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Beans - Colombian,,,
504,41214,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Louisiana,Decaf,30,60,50,90,31,856,47,8,28,78,18,19,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Louisiana, South","NEW YORK, Louisiana (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
337,41214,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Louisiana,Decaf,90,120,80,210,101,552,130,33,85,231,111,45,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Louisiana, South","DELHI, Louisiana (South Market)",,Blank,Missing,Leaves - Chamomile,,,
337,41214,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Louisiana,Decaf,70,100,40,170,82,601,102,31,38,184,84,64,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Louisiana, South","LONDON, Louisiana (South Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
504,41214,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,61,-906,86,55,1,147,77,85,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
225,41214,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Louisiana,Regular,40,60,30,100,53,321,88,16,49,141,81,39,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Louisiana, South","NEW YORK, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
225,41214,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Louisiana,Decaf,30,60,30,90,49,454,71,15,34,120,60,37,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Louisiana, South","DELHI, Louisiana (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
505,41214,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Mexico,Regular,50,70,30,120,43,452,66,14,20,109,39,46,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",,Blank,Missing,Beans - Colombian,,,
505,41214,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,New Mexico,Decaf,90,50,10,140,82,1804,40,25,-8,122,72,48,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, New Mexico, South","SYDNEY, New Mexico (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
505,41214,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,New Mexico,Decaf,10,20,10,30,15,848,24,4,9,39,19,15,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, New Mexico, South","NEW YORK, New Mexico (South Market)",SAVE10,Not Blank,Avalable,Leaves - Chamomile,,,
505,41214,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Mexico,Decaf,20,30,10,50,29,1003,35,8,5,64,34,30,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, New Mexico, South","DELHI, New Mexico (South Market)",,Blank,Missing,Leaves - Lemon,,,
505,41214,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,New Mexico,Regular,20,30,-10,50,34,-522,42,12,-4,76,46,46,1-Nov-2012,2012,11,1,Thursday,4853,30-Nov-2012,,,,,,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
